tessellator,primitive,amount,init_time,tess_time
Lyon,quadratic_bezier_curve,6000,14030626,4432958
Lyon,quadratic_bezier_curve,6000,11234605,3466359
Lyon,quadratic_bezier_curve,6000,13382853,4454660
Lyon,quadratic_bezier_curve,6000,11473486,4417293
Lyon,quadratic_bezier_curve,6000,13724984,4208941
Lyon,quadratic_bezier_curve,6000,11309687,4140602
Lyon,quadratic_bezier_curve,6000,12378193,4510474
Lyon,quadratic_bezier_curve,6000,11268240,4065015
Lyon,quadratic_bezier_curve,6000,13266219,4434871
Lyon,quadratic_bezier_curve,6000,11069930,3962595
Lyon,quadratic_bezier_curve,6000,13889283,4520513
Lyon,quadratic_bezier_curve,6000,13727530,4417542
Lyon,quadratic_bezier_curve,6000,14499687,3594865
Lyon,quadratic_bezier_curve,6000,13190907,4665785
Lyon,quadratic_bezier_curve,6000,12800590,4106522
Lyon,quadratic_bezier_curve,6000,14162950,3372228
Lyon,quadratic_bezier_curve,6000,11853199,4822979
Lyon,quadratic_bezier_curve,6000,13235939,3381392
Lyon,quadratic_bezier_curve,6000,11028493,3396803
Lyon,quadratic_bezier_curve,6000,13490138,3391241
Lyon,quadratic_bezier_curve,6000,11663703,3308437
Lyon,quadratic_bezier_curve,6000,14436862,3629340
Lyon,cubic_bezier_curve,6000,12198365,5812069
Lyon,cubic_bezier_curve,6000,14773701,6539608
Lyon,cubic_bezier_curve,6000,12414376,7891043
Lyon,cubic_bezier_curve,6000,15253948,5983931
Lyon,cubic_bezier_curve,6000,12212012,8017000
Lyon,cubic_bezier_curve,6000,13248437,6085318
Lyon,cubic_bezier_curve,6000,12857290,7228830
Lyon,cubic_bezier_curve,6000,12004072,6458455
Lyon,cubic_bezier_curve,6000,14615011,5863684
Lyon,cubic_bezier_curve,6000,12066227,7432208
Lyon,cubic_bezier_curve,6000,13149682,6260979
Lyon,cubic_bezier_curve,6000,14556748,7679407
Lyon,cubic_bezier_curve,6000,14112737,7971666
Lyon,cubic_bezier_curve,6000,14215361,5984992
Lyon,cubic_bezier_curve,6000,13927705,6408698
Lyon,cubic_bezier_curve,6000,12328136,7806470
Lyon,cubic_bezier_curve,6000,12022365,7714080
Lyon,cubic_bezier_curve,6000,15016634,6129511
Lyon,cubic_bezier_curve,6000,13201870,8218486
Lyon,cubic_bezier_curve,6000,12986443,6326857
Lyon,cubic_bezier_curve,6000,15128039,6633474
Lyon,cubic_bezier_curve,6000,12368881,7327409
Lyon,cubic_bezier_curve,6000,13920365,6338674
Lyon,cubic_bezier_curve,6000,14521472,7768643
Lyon,cubic_bezier_curve,6000,12647851,8281878
Lyon,cubic_bezier_curve,6000,14312860,6210043
Lyon,cubic_bezier_curve,6000,12418233,8190689
Lyon,cubic_bezier_curve,6000,13015417,6135785
Lyon,cubic_bezier_curve,6000,15325532,6340707
Lyon,cubic_bezier_curve,6000,12325557,7172789
Lyon,cubic_bezier_curve,6000,14760342,6862588
Lyon,cubic_bezier_curve,6000,12326265,7901896
Lyon,cubic_bezier_curve,6000,12518607,6003123
Lyon,cubic_bezier_curve,6000,15711599,5791851
Lyon,cubic_bezier_curve,6000,11597067,6551503
Lyon,cubic_bezier_curve,6000,13719816,5949415
Lyon,cubic_bezier_curve,6000,14502748,8116572
Lyon,cubic_bezier_curve,6000,11826730,5968889
Lyon,cubic_bezier_curve,6000,13345782,7199312
Lyon,cubic_bezier_curve,6000,11711700,7184860
Lyon,cubic_bezier_curve,6000,14298115,6261839
Lyon,cubic_bezier_curve,6000,14395622,8003710
Lyon,cubic_bezier_curve,6000,12658413,6124937
Lyon,cubic_bezier_curve,6000,14181155,6275030
Lyon,cubic_bezier_curve,6000,13950416,6858060
Lyon,cubic_bezier_curve,6000,12561246,8154976
Lyon,cubic_bezier_curve,6000,15152750,5964198
Lyon,cubic_bezier_curve,6000,14293018,6353911
Lyon,cubic_bezier_curve,6000,13545349,7597250
Lyon,cubic_bezier_curve,6000,12769299,7825623
Lyon,cubic_bezier_curve,6000,13577244,6722149
Lyon,cubic_bezier_curve,6000,15585241,5963701
Lyon,cubic_bezier_curve,6000,13881234,7077145
Lyon,cubic_bezier_curve,6000,13176587,8201190
Lyon,cubic_bezier_curve,6000,12577502,7314208
Lyon,cubic_bezier_curve,6000,15179117,5891474
Lyon,cubic_bezier_curve,6000,15977321,7793194
Lyon,cubic_bezier_curve,6000,13134871,8025354
Lyon,cubic_bezier_curve,6000,13790800,5716318
Lyon,cubic_bezier_curve,6000,14724032,5909835
Lyon,cubic_bezier_curve,6000,12298430,8178509
Lyon,cubic_bezier_curve,6000,13284672,6012963
Lyon,cubic_bezier_curve,6000,14523144,7417136
Lyon,cubic_bezier_curve,6000,13404249,5791031
Lyon,cubic_bezier_curve,6000,14501037,6589489
Lyon,cubic_bezier_curve,6000,13107946,7945072
Lyon,cubic_bezier_curve,6000,15311663,6810346
Lyon,cubic_bezier_curve,6000,15262687,5916539
Lyon,cubic_bezier_curve,6000,11761979,6431178
Lyon,cubic_bezier_curve,6000,13355426,7737763
Lyon,cubic_bezier_curve,6000,13599862,6935893
Lyon,cubic_bezier_curve,6000,12576167,6135423
Lyon,cubic_bezier_curve,6000,15784301,5984099
Lyon,cubic_bezier_curve,6000,11699792,7241173
Lyon,cubic_bezier_curve,6000,16388812,6120770
Lyon,cubic_bezier_curve,6000,13611582,7274899
Lyon,cubic_bezier_curve,6000,13685734,6589596
Lyon,cubic_bezier_curve,6000,15124522,7372151
Lyon,cubic_bezier_curve,6000,13043290,7914770
Lyon,cubic_bezier_curve,6000,13051496,5982665
Lyon,cubic_bezier_curve,6000,15913527,5755720
Lyon,cubic_bezier_curve,6000,11570256,7591050
Lyon,cubic_bezier_curve,6000,13519713,6619981
Lyon,cubic_bezier_curve,6000,13416276,7165760
Lyon,cubic_bezier_curve,6000,12803064,5842331
Lyon,cubic_bezier_curve,6000,14607112,5870684
Lyon,cubic_bezier_curve,6000,13853773,8298633
Lyon,cubic_bezier_curve,6000,13488443,6426325
Lyon,cubic_bezier_curve,6000,13431952,6857916
Lyon,cubic_bezier_curve,6000,11909174,5911380
Lyon,cubic_bezier_curve,6000,15138674,5844250
Lyon,cubic_bezier_curve,6000,12600484,7983678
Lyon,cubic_bezier_curve,6000,13275307,6609110
Lyon,cubic_bezier_curve,6000,13005752,7245787
Lyon,cubic_bezier_curve,6000,12273134,6151957
Lyon,cubic_bezier_curve,6000,14961774,6026824
Lyon,cubic_bezier_curve,6000,14347795,7862413
Lyon,cubic_bezier_curve,6000,12887863,6888714
Lyon,cubic_bezier_curve,6000,15137123,6299584
Lyon,cubic_bezier_curve,6000,12491482,7204131
Lyon,triangle,7000,15213934,3816582
Lyon,triangle,7000,13340427,3367217
Lyon,triangle,7000,16633757,3137722
Lyon,triangle,7000,13192505,3138704
Lyon,triangle,7000,15774891,3066058
Lyon,triangle,7000,14092422,3694386
Lyon,triangle,7000,15944075,3705718
Lyon,triangle,7000,14050826,4643575
Lyon,triangle,7000,15828252,3992086
Lyon,triangle,7000,15299115,3803624
Lyon,triangle,7000,13969050,4258938
Lyon,triangle,7000,15480073,3153151
Lyon,triangle,7000,12472848,3194645
Lyon,triangle,7000,15683938,3369247
Lyon,triangle,7000,13382653,3243535
Lyon,triangle,7000,15367882,3313077
Lyon,triangle,7000,14201561,4709800
Lyon,triangle,7000,15351373,3363082
Lyon,triangle,7000,14493104,4407578
Lyon,triangle,7000,15450209,3113866
Lyon,triangle,7000,16639794,3202438
Lyon,triangle,7000,13315580,3384580
Lyon,triangle,7000,16276704,3741189
Lyon,triangle,7000,16684876,4454285
Lyon,triangle,7000,17166669,3170385
Lyon,triangle,7000,14806180,3844336
Lyon,triangle,7000,15692208,3102820
Lyon,triangle,7000,15387187,3367062
Lyon,triangle,7000,17124464,3875401
Lyon,triangle,7000,15787891,4559280
Lyon,triangle,7000,13879885,3235022
Lyon,triangle,7000,15127936,4195926
Lyon,triangle,7000,14571498,3072501
Lyon,triangle,7000,16172506,3121431
Lyon,triangle,7000,15132855,4267045
Lyon,triangle,7000,14599741,3762685
Lyon,triangle,7000,13938555,4952673
Lyon,triangle,7000,15420109,3175501
Lyon,triangle,7000,15157149,4374298
Lyon,triangle,7000,14606406,4330810
Lyon,triangle,7000,16241955,3093369
Lyon,triangle,7000,13299308,3109075
Lyon,triangle,7000,17083370,4110702
Lyon,triangle,7000,16038241,3053217
Lyon,triangle,7000,15406803,5460458
Lyon,triangle,7000,20465520,5763951
Lyon,triangle,7000,20821910,5415911
Lyon,triangle,7000,16196750,3256094
Lyon,triangle,7000,14269459,3276621
Lyon,triangle,7000,15778192,3188841
Lyon,triangle,7000,12834121,3201401
Lyon,triangle,7000,15385588,3386950
Lyon,triangle,7000,12605710,3771400
Lyon,triangle,7000,16358392,3477420
Lyon,triangle,7000,13291895,4704459
Lyon,triangle,7000,14159361,3942685
Lyon,triangle,7000,14618624,4519804
Lyon,triangle,7000,14896708,3423949
Lyon,triangle,7000,15123368,3179666
Lyon,triangle,7000,13953885,3071254
Lyon,triangle,7000,15043252,3127810
Lyon,triangle,7000,15741835,4242149
Lyon,triangle,7000,14954051,4341282
Lyon,triangle,7000,14566618,3347463
Lyon,triangle,7000,14728819,4493858
Lyon,triangle,7000,15205063,3439735
Lyon,triangle,7000,16946797,3249469
Lyon,triangle,7000,13483039,3160567
Lyon,triangle,7000,17200225,3454560
Lyon,triangle,7000,15745580,3340115
Lyon,triangle,7000,13367849,4889105
Lyon,triangle,7000,14963065,3475721
Lyon,triangle,7000,15133911,4321960
Lyon,triangle,7000,13391150,3234157
Lyon,triangle,7000,14679872,3300797
Lyon,triangle,7000,14086417,3101199
Lyon,triangle,7000,15299730,3169453
Lyon,triangle,7000,14883165,3134973
Lyon,triangle,7000,14941410,3805699
Lyon,triangle,7000,13286768,3411007
Lyon,triangle,7000,18749596,3498987
Lyon,triangle,7000,13635248,4558872
Lyon,triangle,7000,16923652,3342233
Lyon,triangle,7000,16720412,3351515
Lyon,triangle,7000,14186379,4570170
Lyon,triangle,7000,16616117,3501361
Lyon,triangle,7000,14044422,4447941
Lyon,triangle,7000,16074173,3294287
Lyon,triangle,7000,17301724,3270358
Lyon,triangle,7000,13845857,3106103
Lyon,triangle,7000,15161786,3146429
Lyon,triangle,7000,14892472,3232364
Lyon,triangle,7000,16096044,4151228
Lyon,triangle,7000,13928831,4129489
Lyon,triangle,7000,15316992,3453996
Lyon,triangle,7000,15313724,3948347
Lyon,triangle,7000,12879981,3853174
Lyon,triangle,7000,16993412,3644401
Lyon,triangle,7000,14131038,3183956
Lyon,triangle,7000,16284156,4547923
Lyon,quadratic_bezier_curve,7000,17207847,4469879
Lyon,quadratic_bezier_curve,7000,17697912,5529741
Lyon,quadratic_bezier_curve,7000,14127707,5363749
Lyon,quadratic_bezier_curve,7000,16214226,4381507
Lyon,quadratic_bezier_curve,7000,15881949,5441871
Lyon,quadratic_bezier_curve,7000,13797032,4823540
Lyon,quadratic_bezier_curve,7000,15894384,4083576
Lyon,quadratic_bezier_curve,7000,14039982,5149967
Lyon,quadratic_bezier_curve,7000,15208429,4445035
Lyon,quadratic_bezier_curve,7000,14161580,5462537
Lyon,quadratic_bezier_curve,7000,15990769,5177157
Lyon,quadratic_bezier_curve,7000,16773473,3892798
Lyon,quadratic_bezier_curve,7000,16231753,5385803
Lyon,quadratic_bezier_curve,7000,15842955,5928255
Lyon,quadratic_bezier_curve,7000,16851781,5115560
Lyon,quadratic_bezier_curve,7000,17199774,5675036
Lyon,quadratic_bezier_curve,7000,17210060,4340878
Lyon,quadratic_bezier_curve,7000,14476325,4459356
Lyon,quadratic_bezier_curve,7000,13711800,4246921
Lyon,quadratic_bezier_curve,7000,17202530,4683866
Lyon,quadratic_bezier_curve,7000,14940390,5449719
Lyon,quadratic_bezier_curve,7000,14676801,4304971
Lyon,quadratic_bezier_curve,7000,16194863,5155401
Lyon,quadratic_bezier_curve,7000,14143907,4587848
Lyon,quadratic_bezier_curve,7000,17071688,5256829
Lyon,quadratic_bezier_curve,7000,15938881,5476609
Lyon,quadratic_bezier_curve,7000,13784723,4721227
Lyon,quadratic_bezier_curve,7000,16971410,5458192
Lyon,quadratic_bezier_curve,7000,13914520,5999014
Lyon,quadratic_bezier_curve,7000,18730605,4346562
Lyon,quadratic_bezier_curve,7000,16320055,5028701
Lyon,quadratic_bezier_curve,7000,14861583,4720227
Lyon,quadratic_bezier_curve,7000,15944300,4014588
Lyon,quadratic_bezier_curve,7000,15867480,5214713
Lyon,quadratic_bezier_curve,7000,14419634,4753293
Lyon,quadratic_bezier_curve,7000,16583889,4161323
Lyon,quadratic_bezier_curve,7000,15495240,5639948
Lyon,quadratic_bezier_curve,7000,15533570,5882303
Lyon,quadratic_bezier_curve,7000,16401702,4397910
Lyon,quadratic_bezier_curve,7000,14746761,4368087
Lyon,quadratic_bezier_curve,7000,19674469,7048351
Lyon,quadratic_bezier_curve,7000,20445096,4933373
Lyon,quadratic_bezier_curve,7000,13857158,4584888
Lyon,quadratic_bezier_curve,7000,15916536,4193906
Lyon,quadratic_bezier_curve,7000,14914381,5508638
Lyon,quadratic_bezier_curve,7000,14709672,4203013
Lyon,quadratic_bezier_curve,7000,17567924,4376673
Lyon,quadratic_bezier_curve,7000,14684938,5982571
Lyon,quadratic_bezier_curve,7000,15525944,4795050
Lyon,quadratic_bezier_curve,7000,16789827,5858233
Lyon,quadratic_bezier_curve,7000,14730401,4064598
Lyon,quadratic_bezier_curve,7000,16727185,4112086
Lyon,quadratic_bezier_curve,7000,15647170,5668520
Lyon,quadratic_bezier_curve,7000,14710978,4229314
Lyon,quadratic_bezier_curve,7000,15074801,4988791
Lyon,quadratic_bezier_curve,7000,13811082,4004101
Lyon,quadratic_bezier_curve,7000,16540447,4032685
Lyon,quadratic_bezier_curve,7000,14309406,5847717
Lyon,quadratic_bezier_curve,7000,17456969,4307032
Lyon,quadratic_bezier_curve,7000,16006873,4654576
Lyon,quadratic_bezier_curve,7000,13218986,4093661
Lyon,quadratic_bezier_curve,7000,17350370,3964977
Lyon,quadratic_bezier_curve,7000,15410908,5470606
Lyon,quadratic_bezier_curve,7000,16274100,4953253
Lyon,quadratic_bezier_curve,7000,18220237,4064116
Lyon,quadratic_bezier_curve,7000,15805759,4190008
Lyon,quadratic_bezier_curve,7000,15698755,5047145
Lyon,quadratic_bezier_curve,7000,14549395,3984964
Lyon,quadratic_bezier_curve,7000,14903369,4196199
Lyon,quadratic_bezier_curve,7000,16242145,4639241
Lyon,quadratic_bezier_curve,7000,16933133,4235670
Lyon,quadratic_bezier_curve,7000,14213451,5363941
Lyon,quadratic_bezier_curve,7000,16878218,4567208
Lyon,quadratic_bezier_curve,7000,18303661,3989471
Lyon,quadratic_bezier_curve,7000,17285417,4365163
Lyon,quadratic_bezier_curve,7000,15739121,5524973
Lyon,quadratic_bezier_curve,7000,15659701,4586156
Lyon,quadratic_bezier_curve,7000,17095370,4249925
Lyon,quadratic_bezier_curve,7000,14985260,5503450
Lyon,quadratic_bezier_curve,7000,16946753,4265701
Lyon,quadratic_bezier_curve,7000,14930730,4848023
Lyon,quadratic_bezier_curve,7000,13891712,5128173
Lyon,quadratic_bezier_curve,7000,16652846,4111495
Lyon,quadratic_bezier_curve,7000,15177836,5403351
Lyon,quadratic_bezier_curve,7000,16019067,4176295
Lyon,quadratic_bezier_curve,7000,16338208,4122963
Lyon,quadratic_bezier_curve,7000,15564574,5090372
Lyon,quadratic_bezier_curve,7000,17185285,5993311
Lyon,quadratic_bezier_curve,7000,20324004,6960580
Lyon,quadratic_bezier_curve,7000,20807551,6788747
Lyon,quadratic_bezier_curve,7000,21678561,6797552
Lyon,quadratic_bezier_curve,7000,22342168,6904387
Lyon,quadratic_bezier_curve,7000,21070818,6626702
Lyon,quadratic_bezier_curve,7000,21752470,7142070
Lyon,quadratic_bezier_curve,7000,22119226,7294670
Lyon,quadratic_bezier_curve,7000,21159037,7268826
Lyon,quadratic_bezier_curve,7000,21814705,6992202
Lyon,quadratic_bezier_curve,7000,22813787,7187740
Lyon,quadratic_bezier_curve,7000,20684235,7147126
Lyon,quadratic_bezier_curve,7000,21465257,6999325
Lyon,cubic_bezier_curve,7000,23673823,9209946
Lyon,cubic_bezier_curve,7000,16709182,8969919
Lyon,cubic_bezier_curve,7000,15510608,9575233
Lyon,cubic_bezier_curve,7000,15527826,8066243
Lyon,cubic_bezier_curve,7000,16759088,7280779
Lyon,cubic_bezier_curve,7000,15997674,9477211
Lyon,cubic_bezier_curve,7000,16086895,9215412
Lyon,cubic_bezier_curve,7000,14280984,6588420
Lyon,cubic_bezier_curve,7000,17045522,6852536
Lyon,cubic_bezier_curve,7000,15477667,8731402
Lyon,cubic_bezier_curve,7000,15541251,7631146
Lyon,cubic_bezier_curve,7000,16768860,8525953
Lyon,cubic_bezier_curve,7000,16751241,7478833
Lyon,cubic_bezier_curve,7000,16193794,9212665
Lyon,cubic_bezier_curve,7000,15538315,7077351
Lyon,cubic_bezier_curve,7000,18027697,7096620
Lyon,cubic_bezier_curve,7000,16797111,7889387
Lyon,cubic_bezier_curve,7000,16895135,9302185
Lyon,cubic_bezier_curve,7000,16730611,7979471
Lyon,cubic_bezier_curve,7000,16741751,6734543
Lyon,cubic_bezier_curve,7000,16102095,8060260
Lyon,cubic_bezier_curve,7000,14919053,8166429
Lyon,cubic_bezier_curve,7000,15568350,7336770
Lyon,cubic_bezier_curve,7000,16170199,7167728
Lyon,cubic_bezier_curve,7000,15096472,9056872
Lyon,cubic_bezier_curve,7000,15124216,7059813
Lyon,cubic_bezier_curve,7000,17961823,6892479
Lyon,cubic_bezier_curve,7000,19794262,6845591
Lyon,cubic_bezier_curve,7000,18362276,7181499
Lyon,cubic_bezier_curve,7000,16759783,9274308
Lyon,cubic_bezier_curve,7000,16703499,9396463
Lyon,cubic_bezier_curve,7000,15504465,7680991
Lyon,cubic_bezier_curve,7000,17352262,7581258
Lyon,cubic_bezier_curve,7000,17497104,7329579
Lyon,cubic_bezier_curve,7000,14606971,7917884
Lyon,cubic_bezier_curve,7000,16461420,7191132
Lyon,cubic_bezier_curve,7000,17458401,7045618
Lyon,cubic_bezier_curve,7000,16706477,9273292
Lyon,cubic_bezier_curve,7000,14391241,6905065
Lyon,cubic_bezier_curve,7000,17513346,7457241
Lyon,cubic_bezier_curve,7000,16137787,9417179
Lyon,cubic_bezier_curve,7000,16051664,9171944
Lyon,cubic_bezier_curve,7000,15852518,9077361
Lyon,cubic_bezier_curve,7000,16374840,7183223
Lyon,cubic_bezier_curve,7000,18327582,7146665
Lyon,cubic_bezier_curve,7000,15179649,8765895
Lyon,cubic_bezier_curve,7000,15188186,6908252
Lyon,cubic_bezier_curve,7000,17119121,8192753
Lyon,cubic_bezier_curve,7000,18746604,7372764
Lyon,cubic_bezier_curve,7000,22625853,11643779
Lyon,cubic_bezier_curve,7000,22943801,11665915
Lyon,cubic_bezier_curve,7000,24200225,11555796
Lyon,cubic_bezier_curve,7000,22764688,8333189
Lyon,cubic_bezier_curve,7000,16994163,7192200
Lyon,cubic_bezier_curve,7000,16085087,7749918
Lyon,cubic_bezier_curve,7000,15035910,8229573
Lyon,cubic_bezier_curve,7000,18094505,8491328
Lyon,cubic_bezier_curve,7000,17840756,6841721
Lyon,cubic_bezier_curve,7000,16840036,7944348
Lyon,cubic_bezier_curve,7000,14726678,7774714
Lyon,cubic_bezier_curve,7000,16382316,7022308
Lyon,cubic_bezier_curve,7000,16573205,6778557
Lyon,cubic_bezier_curve,7000,15788443,9587046
Lyon,cubic_bezier_curve,7000,15267309,6686428
Lyon,cubic_bezier_curve,7000,19209361,7219380
Lyon,cubic_bezier_curve,7000,16543329,7351575
Lyon,cubic_bezier_curve,7000,14691020,8048155
Lyon,cubic_bezier_curve,7000,18289101,7017307
Lyon,cubic_bezier_curve,7000,18278190,6724310
Lyon,cubic_bezier_curve,7000,18738476,7113909
Lyon,cubic_bezier_curve,7000,17811692,8339727
Lyon,cubic_bezier_curve,7000,16420147,8342825
Lyon,cubic_bezier_curve,7000,15734466,8963564
Lyon,cubic_bezier_curve,7000,16531404,8255721
Lyon,cubic_bezier_curve,7000,19242247,7921349
Lyon,cubic_bezier_curve,7000,17928276,7986308
Lyon,cubic_bezier_curve,7000,14424497,8886127
Lyon,cubic_bezier_curve,7000,16597230,6914096
Lyon,cubic_bezier_curve,7000,17068087,6681458
Lyon,cubic_bezier_curve,7000,15680663,9263865
Lyon,cubic_bezier_curve,7000,15953997,8808738
Lyon,cubic_bezier_curve,7000,18555790,7093760
Lyon,cubic_bezier_curve,7000,17820743,6747909
Lyon,cubic_bezier_curve,7000,15018280,8771053
Lyon,cubic_bezier_curve,7000,14230617,7042192
Lyon,cubic_bezier_curve,7000,16946841,7224623
Lyon,cubic_bezier_curve,7000,15070777,8039610
Lyon,cubic_bezier_curve,7000,14244020,6929667
Lyon,cubic_bezier_curve,7000,16030376,7110171
Lyon,cubic_bezier_curve,7000,16407905,9351668
Lyon,cubic_bezier_curve,7000,14901111,9418928
Lyon,cubic_bezier_curve,7000,15303776,6831028
Lyon,cubic_bezier_curve,7000,17817947,7176526
Lyon,cubic_bezier_curve,7000,17732148,8011235
Lyon,cubic_bezier_curve,7000,13908996,8422745
Lyon,cubic_bezier_curve,7000,16334963,7307391
Lyon,cubic_bezier_curve,7000,16809753,9128099
Lyon,cubic_bezier_curve,7000,14904509,9518847
Lyon,cubic_bezier_curve,7000,17576084,8676821
Lyon,cubic_bezier_curve,7000,16312365,7318052
Lyon,triangle,8000,15275514,3862185
Lyon,triangle,8000,18440066,3698627
Lyon,triangle,8000,17581597,4148243
Lyon,triangle,8000,15109855,3735903
Lyon,triangle,8000,18223680,4017550
Lyon,triangle,8000,16211327,5124628
Lyon,triangle,8000,14713834,3614765
Lyon,triangle,8000,17060005,3866519
Lyon,triangle,8000,17885959,3953964
Lyon,triangle,8000,15932129,5115071
Lyon,triangle,8000,15443188,4947359
Lyon,triangle,8000,18173685,4567560
Lyon,triangle,8000,17809768,3885976
Lyon,triangle,8000,17742819,3789563
Lyon,triangle,8000,15756954,3801437
Lyon,triangle,8000,19777320,3894856
Lyon,triangle,8000,16391081,4216400
Lyon,triangle,8000,16451909,3659216
Lyon,triangle,8000,16899752,3849389
Lyon,triangle,8000,17402835,3951919
Lyon,triangle,8000,17292503,4873231
Lyon,triangle,8000,15737931,5005672
Lyon,triangle,8000,18533183,3960097
Lyon,triangle,8000,18935689,4244343
Lyon,triangle,8000,21127160,6117588
Lyon,triangle,8000,23476076,4036773
Lyon,triangle,8000,16428479,5140310
Lyon,triangle,8000,18671972,3876834
Lyon,triangle,8000,18960723,5318220
Lyon,triangle,8000,16769266,5606113
Lyon,triangle,8000,16712299,4631423
Lyon,triangle,8000,17988660,3652858
Lyon,triangle,8000,15482759,5544190
Lyon,triangle,8000,16669913,4097001
Lyon,triangle,8000,18199871,4139456
Lyon,triangle,8000,15681524,3731475
Lyon,triangle,8000,18250916,3861896
Lyon,triangle,8000,18251856,4545625
Lyon,triangle,8000,16518267,4959967
Lyon,triangle,8000,18947895,4224385
Lyon,triangle,8000,18927380,5545388
Lyon,triangle,8000,15982226,6655039
Lyon,triangle,8000,23697111,7048160
Lyon,triangle,8000,25819823,7402230
Lyon,triangle,8000,24193940,6714753
Lyon,triangle,8000,24654672,7085521
Lyon,triangle,8000,25762632,6734723
Lyon,triangle,8000,24449153,6671663
Lyon,triangle,8000,23988542,6183000
Lyon,triangle,8000,15857413,4931322
Lyon,triangle,8000,20075391,3990664
Lyon,triangle,8000,15992447,5523078
Lyon,triangle,8000,17440589,5043044
Lyon,triangle,8000,18118457,5013510
Lyon,triangle,8000,18742982,3959970
Lyon,triangle,8000,20134011,4888223
Lyon,triangle,8000,16221003,5588888
Lyon,triangle,8000,15900693,4365511
Lyon,triangle,8000,17691213,3758163
Lyon,triangle,8000,14902854,3683937
Lyon,triangle,8000,20077826,4263276
Lyon,triangle,8000,16793198,5409706
Lyon,triangle,8000,16913096,3709240
Lyon,triangle,8000,17939718,3906822
Lyon,triangle,8000,16030002,4802235
Lyon,triangle,8000,16572431,4818540
Lyon,triangle,8000,16922505,3928359
Lyon,triangle,8000,18253255,5413638
Lyon,triangle,8000,16918655,3678108
Lyon,triangle,8000,17179145,3650710
Lyon,triangle,8000,16495934,4979382
Lyon,triangle,8000,18832959,4596873
Lyon,triangle,8000,17698133,3756122
Lyon,triangle,8000,16559673,5054502
Lyon,triangle,8000,18087401,4330825
Lyon,triangle,8000,17297101,3751893
Lyon,triangle,8000,16648311,4719293
Lyon,triangle,8000,18653689,4204505
Lyon,triangle,8000,16275410,3824993
Lyon,triangle,8000,16519335,3650777
Lyon,triangle,8000,17649740,4122228
Lyon,triangle,8000,17332205,4752792
Lyon,triangle,8000,16152172,3800841
Lyon,triangle,8000,17627082,4126149
Lyon,triangle,8000,19382102,3823020
Lyon,triangle,8000,18889854,5392301
Lyon,triangle,8000,15067995,4229728
Lyon,triangle,8000,17907201,4002633
Lyon,triangle,8000,18114663,4306992
Lyon,triangle,8000,15864385,3707894
Lyon,triangle,8000,18247433,4132867
Lyon,triangle,8000,16929877,5065772
Lyon,triangle,8000,15559356,3898856
Lyon,triangle,8000,16835824,3707840
Lyon,triangle,8000,18829135,4471168
Lyon,triangle,8000,16729760,5331631
Lyon,triangle,8000,15505558,4132480
Lyon,triangle,8000,18370822,3978607
Lyon,triangle,8000,17789868,4845357
Lyon,triangle,8000,15272548,3675811
Lyon,quadratic_bezier_curve,8000,18489997,5147560
Lyon,quadratic_bezier_curve,8000,17236661,4588094
Lyon,quadratic_bezier_curve,8000,14798231,5392203
Lyon,quadratic_bezier_curve,8000,19011181,5148467
Lyon,quadratic_bezier_curve,8000,17884041,4676912
Lyon,quadratic_bezier_curve,8000,15472810,5558874
Lyon,quadratic_bezier_curve,8000,17512383,4972713
Lyon,quadratic_bezier_curve,8000,17200642,4861302
Lyon,quadratic_bezier_curve,8000,17692171,6616458
Lyon,quadratic_bezier_curve,8000,16693760,6112863
Lyon,quadratic_bezier_curve,8000,18742402,4690760
Lyon,quadratic_bezier_curve,8000,16115280,6422855
Lyon,quadratic_bezier_curve,8000,19614465,5079442
Lyon,quadratic_bezier_curve,8000,18952987,5331774
Lyon,quadratic_bezier_curve,8000,18883723,6019522
Lyon,quadratic_bezier_curve,8000,16610957,6693522
Lyon,quadratic_bezier_curve,8000,17148307,5370934
Lyon,quadratic_bezier_curve,8000,17991630,5023043
Lyon,quadratic_bezier_curve,8000,16131206,6317104
Lyon,quadratic_bezier_curve,8000,17544408,5007907
Lyon,quadratic_bezier_curve,8000,19052698,4675858
Lyon,quadratic_bezier_curve,8000,17345264,6423767
Lyon,quadratic_bezier_curve,8000,17322175,4699711
Lyon,quadratic_bezier_curve,8000,18578567,4722197
Lyon,quadratic_bezier_curve,8000,18074977,5914642
Lyon,quadratic_bezier_curve,8000,15188363,4567349
Lyon,quadratic_bezier_curve,8000,18343962,4953462
Lyon,quadratic_bezier_curve,8000,19033985,6388684
Lyon,quadratic_bezier_curve,8000,17036131,5775346
Lyon,quadratic_bezier_curve,8000,17963027,5396324
Lyon,quadratic_bezier_curve,8000,19082763,4668358
Lyon,quadratic_bezier_curve,8000,18410533,6643645
Lyon,quadratic_bezier_curve,8000,18479139,5196026
Lyon,quadratic_bezier_curve,8000,19506754,5027292
Lyon,quadratic_bezier_curve,8000,19470046,5654727
Lyon,quadratic_bezier_curve,8000,15007288,5691659
Lyon,quadratic_bezier_curve,8000,21168549,5712798
Lyon,quadratic_bezier_curve,8000,18552365,4633827
Lyon,quadratic_bezier_curve,8000,20405393,5466061
Lyon,quadratic_bezier_curve,8000,18536548,5082235
Lyon,quadratic_bezier_curve,8000,16341287,6805079
