tessellator,primitive,amount,init_time,tess_time
Lyon,quadratic_bezier_curve,20,47324,39432
Lyon,quadratic_bezier_curve,20,47168,39704
Lyon,quadratic_bezier_curve,20,47634,39429
Lyon,quadratic_bezier_curve,20,46507,38749
Lyon,quadratic_bezier_curve,20,47357,40870
Lyon,quadratic_bezier_curve,20,46724,40245
Lyon,quadratic_bezier_curve,20,49215,39172
Lyon,quadratic_bezier_curve,20,47624,41408
Lyon,quadratic_bezier_curve,20,46030,38989
Lyon,quadratic_bezier_curve,20,46348,39514
Lyon,quadratic_bezier_curve,20,48378,36352
Lyon,quadratic_bezier_curve,20,53481,40124
Lyon,quadratic_bezier_curve,20,46284,38074
Lyon,quadratic_bezier_curve,20,46877,40158
Lyon,quadratic_bezier_curve,20,47403,39399
Lyon,quadratic_bezier_curve,20,47249,39048
Lyon,quadratic_bezier_curve,20,47946,40607
Lyon,quadratic_bezier_curve,20,46722,40134
Lyon,quadratic_bezier_curve,20,48822,40377
Lyon,quadratic_bezier_curve,20,48944,39756
Lyon,quadratic_bezier_curve,20,47785,40459
Lyon,quadratic_bezier_curve,20,48624,38807
Lyon,quadratic_bezier_curve,20,46678,38336
Lyon,quadratic_bezier_curve,20,47739,38981
Lyon,quadratic_bezier_curve,20,48568,40086
Lyon,quadratic_bezier_curve,20,48487,39240
Lyon,quadratic_bezier_curve,20,47442,39333
Lyon,quadratic_bezier_curve,20,47642,40214
Lyon,quadratic_bezier_curve,20,42426,162815
Lyon,quadratic_bezier_curve,20,52793,43093
Lyon,quadratic_bezier_curve,20,47865,43328
Lyon,quadratic_bezier_curve,20,49900,41768
Lyon,quadratic_bezier_curve,20,49052,41155
Lyon,quadratic_bezier_curve,20,47106,40331
Lyon,quadratic_bezier_curve,20,46914,40288
Lyon,quadratic_bezier_curve,20,46670,40979
Lyon,cubic_bezier_curve,20,56327,88982
Lyon,cubic_bezier_curve,20,52449,82516
Lyon,cubic_bezier_curve,20,52848,82178
Lyon,cubic_bezier_curve,20,51661,77836
Lyon,cubic_bezier_curve,20,50887,79662
Lyon,cubic_bezier_curve,20,50077,80175
Lyon,cubic_bezier_curve,20,50069,83452
Lyon,cubic_bezier_curve,20,52133,84363
Lyon,cubic_bezier_curve,20,50953,77810
Lyon,cubic_bezier_curve,20,51450,77124
Lyon,cubic_bezier_curve,20,50069,78387
Lyon,cubic_bezier_curve,20,49468,75609
Lyon,cubic_bezier_curve,20,49733,77825
Lyon,cubic_bezier_curve,20,51008,77214
Lyon,cubic_bezier_curve,20,49133,78757
Lyon,cubic_bezier_curve,20,51491,77169
Lyon,cubic_bezier_curve,20,49350,77868
Lyon,cubic_bezier_curve,20,50629,80320
Lyon,cubic_bezier_curve,20,51887,78955
Lyon,cubic_bezier_curve,20,49348,80066
Lyon,cubic_bezier_curve,20,51844,79301
Lyon,cubic_bezier_curve,20,51604,78085
Lyon,cubic_bezier_curve,20,177292,89084
Lyon,cubic_bezier_curve,20,55269,89335
Lyon,cubic_bezier_curve,20,54445,87941
Lyon,cubic_bezier_curve,20,52854,86845
Lyon,cubic_bezier_curve,20,54436,87145
Lyon,cubic_bezier_curve,20,52946,87609
Lyon,cubic_bezier_curve,20,55842,89863
Lyon,cubic_bezier_curve,20,53920,88849
Lyon,cubic_bezier_curve,20,54227,86143
Lyon,cubic_bezier_curve,20,51179,87992
Lyon,cubic_bezier_curve,20,54193,85564
Lyon,cubic_bezier_curve,20,54566,90931
Lyon,cubic_bezier_curve,20,54739,90592
Lyon,cubic_bezier_curve,20,54152,95094
Lyon,cubic_bezier_curve,20,53062,81189
Lyon,cubic_bezier_curve,20,53708,80658
Lyon,cubic_bezier_curve,20,51939,79852
Lyon,cubic_bezier_curve,20,53002,84106
Lyon,cubic_bezier_curve,20,52532,77686
Lyon,cubic_bezier_curve,20,45039,79947
Lyon,cubic_bezier_curve,20,51041,78777
Lyon,cubic_bezier_curve,20,52480,80486
Lyon,cubic_bezier_curve,20,53224,81196
Lyon,cubic_bezier_curve,20,49354,81568
Lyon,cubic_bezier_curve,20,53319,81662
Lyon,cubic_bezier_curve,20,52913,82853
Lyon,cubic_bezier_curve,20,50760,82078
Lyon,cubic_bezier_curve,20,164080,84435
Lyon,cubic_bezier_curve,20,57263,88314
Lyon,cubic_bezier_curve,20,53676,88461
Lyon,cubic_bezier_curve,20,54154,88606
Lyon,cubic_bezier_curve,20,55185,89027
Lyon,cubic_bezier_curve,20,52349,89802
Lyon,cubic_bezier_curve,20,54977,86269
Lyon,cubic_bezier_curve,20,52569,87548
Lyon,cubic_bezier_curve,20,51880,87721
Lyon,cubic_bezier_curve,20,54107,88715
Lyon,cubic_bezier_curve,20,55922,86373
Lyon,cubic_bezier_curve,20,53731,87039
Lyon,cubic_bezier_curve,20,55432,97788
Lyon,cubic_bezier_curve,20,54054,92610
Lyon,cubic_bezier_curve,20,55583,86373
Lyon,cubic_bezier_curve,20,53227,86558
Lyon,cubic_bezier_curve,20,54095,81422
Lyon,cubic_bezier_curve,20,53965,83004
Lyon,cubic_bezier_curve,20,52642,77630
Lyon,cubic_bezier_curve,20,50216,74965
Lyon,cubic_bezier_curve,20,41946,50508
Lyon,cubic_bezier_curve,20,36575,49266
Lyon,cubic_bezier_curve,20,38914,48903
Lyon,cubic_bezier_curve,20,37444,48934
Lyon,cubic_bezier_curve,20,38949,48755
Lyon,cubic_bezier_curve,20,40572,48838
Lyon,cubic_bezier_curve,20,40048,48735
Lyon,cubic_bezier_curve,20,39345,48869
Lyon,cubic_bezier_curve,20,40231,48756
Lyon,cubic_bezier_curve,20,41367,51542
Lyon,cubic_bezier_curve,20,37233,48737
Lyon,cubic_bezier_curve,20,37274,75624
Lyon,cubic_bezier_curve,20,53467,58307
Lyon,cubic_bezier_curve,20,43302,50859
Lyon,cubic_bezier_curve,20,40574,49472
Lyon,cubic_bezier_curve,20,41296,48935
Lyon,cubic_bezier_curve,20,41793,52136
Lyon,cubic_bezier_curve,20,36552,50442
Lyon,cubic_bezier_curve,20,39434,75095
Lyon,cubic_bezier_curve,20,51030,78063
Lyon,cubic_bezier_curve,20,50038,77572
Lyon,cubic_bezier_curve,20,50000,77603
Lyon,cubic_bezier_curve,20,49600,77472
Lyon,cubic_bezier_curve,20,50061,77423
Lyon,cubic_bezier_curve,20,50110,77194
Lyon,cubic_bezier_curve,20,49432,76816
Lyon,cubic_bezier_curve,20,49845,76809
Lyon,cubic_bezier_curve,20,49805,76592
Lyon,cubic_bezier_curve,20,50725,62956
Lyon,cubic_bezier_curve,20,53781,79017
Lyon,cubic_bezier_curve,20,55916,52726
Lyon,cubic_bezier_curve,20,54707,70148
Lyon,cubic_bezier_curve,20,52596,58989
Lyon,cubic_bezier_curve,20,54823,70190
Lyon,cubic_bezier_curve,20,53561,62641
Lyon,cubic_bezier_curve,20,52939,59591
Lyon,cubic_bezier_curve,20,52699,57252
Lyon,cubic_bezier_curve,20,51232,51841
Lyon,cubic_bezier_curve,20,54325,66194
Lyon,cubic_bezier_curve,20,47826,72484
Lyon,cubic_bezier_curve,20,44495,55864
Lyon,cubic_bezier_curve,20,52550,86740
Lyon,cubic_bezier_curve,20,49643,78424
Lyon,cubic_bezier_curve,20,49071,83442
Lyon,cubic_bezier_curve,20,44470,67137
Lyon,cubic_bezier_curve,20,48427,71047
Lyon,cubic_bezier_curve,20,49592,80280
Lyon,cubic_bezier_curve,20,52617,61271
Lyon,cubic_bezier_curve,20,43809,50380
Lyon,cubic_bezier_curve,20,45300,86863
Lyon,cubic_bezier_curve,20,60578,85999
Lyon,cubic_bezier_curve,20,56924,84853
Lyon,cubic_bezier_curve,20,46919,73585
Lyon,cubic_bezier_curve,20,53756,63331
Lyon,cubic_bezier_curve,20,52514,74806
Lyon,cubic_bezier_curve,20,47146,75303
Lyon,cubic_bezier_curve,20,58374,76019
Lyon,cubic_bezier_curve,20,43555,69905
Lyon,cubic_bezier_curve,20,41277,53386
Lyon,cubic_bezier_curve,20,48462,80661
Lyon,cubic_bezier_curve,20,41128,59656
Lyon,cubic_bezier_curve,20,42608,71273
Lyon,cubic_bezier_curve,20,48219,64060
Lyon,cubic_bezier_curve,20,41502,63546
Lyon,cubic_bezier_curve,20,44867,66071
Lyon,cubic_bezier_curve,20,56994,82451
Lyon,cubic_bezier_curve,20,50277,133397
Lyon,cubic_bezier_curve,20,52949,62546
Lyon,cubic_bezier_curve,20,39520,49650
Lyon,cubic_bezier_curve,20,49203,58918
Lyon,cubic_bezier_curve,20,51766,50918
Lyon,cubic_bezier_curve,20,35589,60709
Lyon,cubic_bezier_curve,20,54143,64686
Lyon,cubic_bezier_curve,20,40856,75484
Lyon,cubic_bezier_curve,20,54804,71118
Lyon,cubic_bezier_curve,20,36562,73707
Lyon,cubic_bezier_curve,20,51572,78473
Lyon,cubic_bezier_curve,20,41772,63892
Lyon,cubic_bezier_curve,20,54005,70921
Lyon,cubic_bezier_curve,20,48925,72689
Lyon,cubic_bezier_curve,20,53986,73866
Lyon,cubic_bezier_curve,20,44642,63311
Lyon,cubic_bezier_curve,20,51612,81324
Lyon,cubic_bezier_curve,20,45471,81299
Lyon,cubic_bezier_curve,20,52555,80621
Lyon,cubic_bezier_curve,20,50794,73958
Lyon,cubic_bezier_curve,20,49628,80781
Lyon,cubic_bezier_curve,20,44258,79654
Lyon,cubic_bezier_curve,20,45689,83183
Lyon,cubic_bezier_curve,20,43622,69640
Lyon,cubic_bezier_curve,20,46841,61291
Lyon,cubic_bezier_curve,20,44756,70294
Lyon,cubic_bezier_curve,20,42551,76199
Lyon,cubic_bezier_curve,20,48777,66401
Lyon,cubic_bezier_curve,20,49635,72284
Lyon,cubic_bezier_curve,20,39691,66597
Lyon,cubic_bezier_curve,20,50451,84710
Lyon,cubic_bezier_curve,20,46728,75605
Lyon,cubic_bezier_curve,20,52987,63043
Lyon,cubic_bezier_curve,20,54611,69123
Lyon,cubic_bezier_curve,20,51721,51119
Lyon,cubic_bezier_curve,20,38697,58999
Lyon,cubic_bezier_curve,20,41419,68946
Lyon,cubic_bezier_curve,20,50341,71798
Lyon,cubic_bezier_curve,20,53089,76644
Lyon,cubic_bezier_curve,20,50168,78186
Lyon,cubic_bezier_curve,20,54291,73590
Lyon,cubic_bezier_curve,20,55633,79935
Lyon,cubic_bezier_curve,20,54328,86831
Lyon,cubic_bezier_curve,20,106358,126452
Lyon,cubic_bezier_curve,20,42432,83565
Lyon,cubic_bezier_curve,20,81648,94795
Lyon,cubic_bezier_curve,20,101802,103642
Lyon,cubic_bezier_curve,20,36814,50698
Lyon,cubic_bezier_curve,20,32869,91535
Lyon,cubic_bezier_curve,20,74651,102481
Lyon,cubic_bezier_curve,20,82901,94351
Lyon,cubic_bezier_curve,20,100691,120046
Lyon,cubic_bezier_curve,20,92143,104414
Lyon,cubic_bezier_curve,20,109874,144170
Lyon,cubic_bezier_curve,20,72503,91578
Lyon,cubic_bezier_curve,20,61463,58644
Lyon,cubic_bezier_curve,20,36717,50123
Lyon,cubic_bezier_curve,20,33227,49732
Lyon,cubic_bezier_curve,20,32780,49132
Lyon,cubic_bezier_curve,20,32736,48584
Lyon,cubic_bezier_curve,20,33156,48471
Lyon,cubic_bezier_curve,20,33322,48224
Lyon,cubic_bezier_curve,20,32747,48290
Lyon,cubic_bezier_curve,20,32979,48237
Lyon,cubic_bezier_curve,20,32977,48251
Lyon,cubic_bezier_curve,20,32982,48192
Lyon,cubic_bezier_curve,20,32967,48203
Lyon,cubic_bezier_curve,20,32956,48477
Lyon,cubic_bezier_curve,20,32699,47837
Lyon,cubic_bezier_curve,20,32933,47771
Lyon,cubic_bezier_curve,20,32977,47733
Lyon,cubic_bezier_curve,20,32662,65838
Lyon,cubic_bezier_curve,20,36002,49453
Lyon,cubic_bezier_curve,20,33747,48682
Lyon,cubic_bezier_curve,20,33199,48682
Lyon,cubic_bezier_curve,20,33118,48371
Lyon,cubic_bezier_curve,20,32826,47856
Lyon,cubic_bezier_curve,20,32811,47863
Lyon,cubic_bezier_curve,20,32904,48147
Lyon,cubic_bezier_curve,20,32976,48292
Lyon,cubic_bezier_curve,20,32716,48106
Lyon,cubic_bezier_curve,20,33358,48442
Lyon,cubic_bezier_curve,20,40598,52627
Lyon,cubic_bezier_curve,20,37481,59739
Lyon,cubic_bezier_curve,20,36878,49883
Lyon,cubic_bezier_curve,20,37378,49034
Lyon,cubic_bezier_curve,20,37870,52227
Lyon,cubic_bezier_curve,20,41045,51166
Lyon,cubic_bezier_curve,20,34887,49231
Lyon,cubic_bezier_curve,20,38727,50810
Lyon,cubic_bezier_curve,20,35680,51854
Lyon,cubic_bezier_curve,20,36811,48169
Lyon,cubic_bezier_curve,20,36880,49287
Lyon,cubic_bezier_curve,20,37385,50524
Lyon,cubic_bezier_curve,20,35883,49146
Lyon,cubic_bezier_curve,20,37235,58494
Lyon,cubic_bezier_curve,20,38201,49261
Lyon,cubic_bezier_curve,20,37627,50761
Lyon,cubic_bezier_curve,20,37028,48674
Lyon,cubic_bezier_curve,20,36899,50671
Lyon,cubic_bezier_curve,20,36464,51184
Lyon,cubic_bezier_curve,20,35707,51479
Lyon,cubic_bezier_curve,20,37021,50985
Lyon,cubic_bezier_curve,20,36429,50978
Lyon,cubic_bezier_curve,20,36490,49888
Lyon,cubic_bezier_curve,20,37676,52008
Lyon,cubic_bezier_curve,20,39804,49171
Lyon,cubic_bezier_curve,20,33750,49097
Lyon,cubic_bezier_curve,20,33525,48666
Lyon,cubic_bezier_curve,20,32881,48243
Lyon,cubic_bezier_curve,20,32370,48336
Lyon,cubic_bezier_curve,20,32702,48107
Lyon,cubic_bezier_curve,20,32523,47520
Lyon,cubic_bezier_curve,20,32140,47481
Lyon,cubic_bezier_curve,20,45270,76086
Lyon,cubic_bezier_curve,20,46547,74195
Lyon,cubic_bezier_curve,20,43055,72234
Lyon,cubic_bezier_curve,20,47986,74651
Lyon,cubic_bezier_curve,20,45181,72091
Lyon,cubic_bezier_curve,20,51452,84513
Lyon,cubic_bezier_curve,20,51186,64664
Lyon,cubic_bezier_curve,20,43157,53676
Lyon,cubic_bezier_curve,20,58435,52536
Lyon,cubic_bezier_curve,20,36239,49376
Lyon,cubic_bezier_curve,20,33829,49013
Lyon,cubic_bezier_curve,20,33563,48438
Lyon,cubic_bezier_curve,20,33372,49190
Lyon,cubic_bezier_curve,20,33537,49134
Lyon,cubic_bezier_curve,20,33369,49201
Lyon,cubic_bezier_curve,20,32817,48743
Lyon,cubic_bezier_curve,20,33200,48047
Lyon,cubic_bezier_curve,20,33204,48048
Lyon,cubic_bezier_curve,20,32909,48904
Lyon,cubic_bezier_curve,20,32573,48480
Lyon,cubic_bezier_curve,20,33074,57212
Lyon,cubic_bezier_curve,20,43980,63364
Lyon,cubic_bezier_curve,20,44530,73426
Lyon,cubic_bezier_curve,20,43859,66429
Lyon,cubic_bezier_curve,20,42215,66611
Lyon,cubic_bezier_curve,20,44320,48945
Lyon,cubic_bezier_curve,20,32449,48136
Lyon,cubic_bezier_curve,20,30634,48122
Lyon,cubic_bezier_curve,20,31223,47532
Lyon,cubic_bezier_curve,20,30899,47579
Lyon,cubic_bezier_curve,20,31482,47935
Lyon,cubic_bezier_curve,20,30561,47901
Lyon,cubic_bezier_curve,20,45559,67660
Lyon,cubic_bezier_curve,20,42849,66596
Lyon,cubic_bezier_curve,20,43105,64072
Lyon,cubic_bezier_curve,20,41833,66228
Lyon,cubic_bezier_curve,20,43760,64077
Lyon,cubic_bezier_curve,20,44024,65081
Lyon,cubic_bezier_curve,20,42727,63805
Lyon,cubic_bezier_curve,20,41424,64794
Lyon,cubic_bezier_curve,20,41763,63156
Lyon,cubic_bezier_curve,20,41601,61316
Lyon,cubic_bezier_curve,20,43130,63332
Lyon,cubic_bezier_curve,20,42992,63121
Lyon,cubic_bezier_curve,20,45143,64508
Lyon,cubic_bezier_curve,20,42653,61001
Lyon,cubic_bezier_curve,20,43337,64355
Lyon,cubic_bezier_curve,20,43897,64486
Lyon,cubic_bezier_curve,20,33163,54291
Lyon,cubic_bezier_curve,20,41735,64206
Lyon,cubic_bezier_curve,20,42905,67164
Lyon,cubic_bezier_curve,20,41963,64992
Lyon,cubic_bezier_curve,20,41329,64449
Lyon,cubic_bezier_curve,20,45074,60596
Lyon,cubic_bezier_curve,20,33341,53054
Lyon,cubic_bezier_curve,20,41587,69200
Lyon,cubic_bezier_curve,20,49435,77989
Lyon,cubic_bezier_curve,20,49018,74495
Lyon,cubic_bezier_curve,20,49347,76153
Lyon,cubic_bezier_curve,20,51068,85100
Lyon,cubic_bezier_curve,20,50489,77353
Lyon,cubic_bezier_curve,20,50455,72791
Lyon,cubic_bezier_curve,20,46107,68211
Lyon,cubic_bezier_curve,20,51316,57672
Lyon,cubic_bezier_curve,20,52595,50506
Lyon,cubic_bezier_curve,20,50866,50188
Lyon,cubic_bezier_curve,20,49735,56527
Lyon,cubic_bezier_curve,20,46036,76480
Lyon,cubic_bezier_curve,20,48878,79877
Lyon,cubic_bezier_curve,20,40321,77987
Lyon,cubic_bezier_curve,20,42515,79799
Lyon,cubic_bezier_curve,20,53284,79489
Lyon,cubic_bezier_curve,20,40948,78078
Lyon,cubic_bezier_curve,20,46432,79254
Lyon,cubic_bezier_curve,20,50285,80269
Lyon,cubic_bezier_curve,20,42053,80057
Lyon,cubic_bezier_curve,20,53037,85956
Lyon,cubic_bezier_curve,20,53082,88119
Lyon,cubic_bezier_curve,20,49338,89006
Lyon,cubic_bezier_curve,20,53257,85004
Lyon,cubic_bezier_curve,20,45769,60036
Lyon,cubic_bezier_curve,20,54533,82032
Lyon,cubic_bezier_curve,20,52316,70271
Lyon,cubic_bezier_curve,20,46302,72013
Lyon,cubic_bezier_curve,20,47496,68566
Lyon,cubic_bezier_curve,20,45900,72424
Lyon,cubic_bezier_curve,20,44673,68950
Lyon,cubic_bezier_curve,20,42483,70283
Lyon,cubic_bezier_curve,20,49951,72047
Lyon,cubic_bezier_curve,20,45257,66108
Lyon,cubic_bezier_curve,20,43608,49757
Lyon,cubic_bezier_curve,20,43463,113093
Lyon,cubic_bezier_curve,20,53859,79945
Lyon,cubic_bezier_curve,20,49293,72680
Lyon,cubic_bezier_curve,20,52076,73937
Lyon,cubic_bezier_curve,20,54851,79918
Lyon,cubic_bezier_curve,20,52968,82231
Lyon,cubic_bezier_curve,20,56503,81448
Lyon,cubic_bezier_curve,20,55453,83528
Lyon,cubic_bezier_curve,20,56283,84678
Lyon,cubic_bezier_curve,20,47901,82329
Lyon,cubic_bezier_curve,20,59690,89515
Lyon,cubic_bezier_curve,20,57252,89228
Lyon,cubic_bezier_curve,20,52754,89802
Lyon,cubic_bezier_curve,20,52354,82346
Lyon,cubic_bezier_curve,20,50206,81257
Lyon,cubic_bezier_curve,20,52093,74498
Lyon,cubic_bezier_curve,20,48625,78060
Lyon,cubic_bezier_curve,20,54011,76385
Lyon,cubic_bezier_curve,20,54123,80202
Lyon,cubic_bezier_curve,20,49290,68769
Lyon,cubic_bezier_curve,20,45993,67449
Lyon,cubic_bezier_curve,20,49186,74869
Lyon,cubic_bezier_curve,20,47603,79163
Lyon,cubic_bezier_curve,20,46405,78958
Lyon,cubic_bezier_curve,20,52286,65019
Lyon,cubic_bezier_curve,20,48735,70899
Lyon,cubic_bezier_curve,20,44694,68315
Lyon,cubic_bezier_curve,20,44300,69064
Lyon,cubic_bezier_curve,20,45400,66885
Lyon,cubic_bezier_curve,20,45825,74571
Lyon,cubic_bezier_curve,20,46968,69345
Lyon,cubic_bezier_curve,20,46605,119118
Lyon,cubic_bezier_curve,20,46825,67570
Lyon,cubic_bezier_curve,20,46919,70710
Lyon,cubic_bezier_curve,20,46551,72081
Lyon,cubic_bezier_curve,20,44119,69005
Lyon,cubic_bezier_curve,20,46374,66669
Lyon,cubic_bezier_curve,20,45826,68214
Lyon,cubic_bezier_curve,20,43211,70089
Lyon,cubic_bezier_curve,20,46214,71220
Lyon,cubic_bezier_curve,20,44823,70527
Lyon,cubic_bezier_curve,20,42641,68452
Lyon,cubic_bezier_curve,20,52168,80804
Lyon,cubic_bezier_curve,20,50577,77385
Lyon,cubic_bezier_curve,20,54567,80837
Lyon,cubic_bezier_curve,20,48838,79045
Lyon,cubic_bezier_curve,20,50189,70966
Lyon,cubic_bezier_curve,20,44865,69203
Lyon,cubic_bezier_curve,20,45284,69524
Lyon,cubic_bezier_curve,20,49106,69861
Lyon,cubic_bezier_curve,20,45642,67895
Lyon,cubic_bezier_curve,20,44695,68759
Lyon,cubic_bezier_curve,20,46268,69805
Lyon,cubic_bezier_curve,20,49320,66954
Lyon,cubic_bezier_curve,20,54306,61056
Lyon,cubic_bezier_curve,20,36787,53893
Lyon,cubic_bezier_curve,20,43940,73330
Lyon,cubic_bezier_curve,20,44581,66967
Lyon,cubic_bezier_curve,20,45035,69277
Lyon,cubic_bezier_curve,20,45851,77362
Lyon,cubic_bezier_curve,20,50454,70827
Lyon,cubic_bezier_curve,20,46251,67428
Lyon,cubic_bezier_curve,20,49879,69641
Lyon,cubic_bezier_curve,20,45225,70593
Lyon,cubic_bezier_curve,20,44022,68901
Lyon,cubic_bezier_curve,20,45258,68692
Lyon,cubic_bezier_curve,20,44624,67924
Lyon,cubic_bezier_curve,20,47281,71398
Lyon,cubic_bezier_curve,20,48752,70372
Lyon,cubic_bezier_curve,20,44706,69938
Lyon,cubic_bezier_curve,20,45596,78583
Lyon,cubic_bezier_curve,20,55605,76735
Lyon,cubic_bezier_curve,20,37706,76451
Lyon,cubic_bezier_curve,20,46984,78810
Lyon,cubic_bezier_curve,20,47341,51846
Lyon,cubic_bezier_curve,20,38354,54682
Lyon,cubic_bezier_curve,20,51937,60821
Lyon,cubic_bezier_curve,20,51379,50928
Lyon,cubic_bezier_curve,20,44949,61088
Lyon,cubic_bezier_curve,20,35009,49312
Lyon,cubic_bezier_curve,20,38223,49179
Lyon,cubic_bezier_curve,20,44216,69651
Lyon,cubic_bezier_curve,20,45735,60907
Lyon,cubic_bezier_curve,20,42675,52628
Lyon,cubic_bezier_curve,20,46674,56495
Lyon,cubic_bezier_curve,20,158498,71659
Lyon,cubic_bezier_curve,20,46887,69239
Lyon,cubic_bezier_curve,20,48005,67971
Lyon,cubic_bezier_curve,20,52207,60170
Lyon,cubic_bezier_curve,20,53568,54614
Lyon,cubic_bezier_curve,20,54655,57293
Lyon,cubic_bezier_curve,20,52027,111557
Lyon,cubic_bezier_curve,20,43974,50520
Lyon,cubic_bezier_curve,20,40514,52321
Lyon,cubic_bezier_curve,20,34305,68752
Lyon,cubic_bezier_curve,20,42067,56224
Lyon,cubic_bezier_curve,20,36326,52685
Lyon,cubic_bezier_curve,20,37119,48859
Lyon,cubic_bezier_curve,20,38897,48545
Lyon,cubic_bezier_curve,20,51043,55147
Lyon,cubic_bezier_curve,20,49792,49762
Lyon,cubic_bezier_curve,20,49889,49855
Lyon,cubic_bezier_curve,20,50577,50076
Lyon,cubic_bezier_curve,20,50485,50656
Lyon,cubic_bezier_curve,20,38869,56079
Lyon,cubic_bezier_curve,20,50459,79497
Lyon,cubic_bezier_curve,20,49804,50268
Lyon,cubic_bezier_curve,20,34996,52266
Lyon,cubic_bezier_curve,20,38735,48651
Lyon,cubic_bezier_curve,20,41217,48386
Lyon,cubic_bezier_curve,20,38088,60388
Lyon,cubic_bezier_curve,20,33716,48321
Lyon,cubic_bezier_curve,20,31080,47960
Lyon,cubic_bezier_curve,20,31406,47866
Lyon,cubic_bezier_curve,20,31424,47361
Lyon,cubic_bezier_curve,20,31085,51205
Lyon,cubic_bezier_curve,20,31415,47518
Lyon,cubic_bezier_curve,20,31266,47193
Lyon,cubic_bezier_curve,20,31608,47071
Lyon,cubic_bezier_curve,20,31245,51918
Lyon,cubic_bezier_curve,20,44740,57735
Lyon,cubic_bezier_curve,20,33732,47361
Lyon,cubic_bezier_curve,20,41531,48607
Lyon,cubic_bezier_curve,20,39753,51017
Lyon,cubic_bezier_curve,20,38481,49161
Lyon,cubic_bezier_curve,20,40113,48474
Lyon,cubic_bezier_curve,20,39535,54389
Lyon,cubic_bezier_curve,20,33696,52101
Lyon,cubic_bezier_curve,20,40751,67976
Lyon,cubic_bezier_curve,20,40108,54399
Lyon,cubic_bezier_curve,20,33375,60858
Lyon,cubic_bezier_curve,20,39810,48558
Lyon,cubic_bezier_curve,20,37902,48291
Lyon,cubic_bezier_curve,20,37589,48122
Lyon,cubic_bezier_curve,20,48594,53195
Lyon,cubic_bezier_curve,20,45340,50043
Lyon,cubic_bezier_curve,20,39883,49362
Lyon,cubic_bezier_curve,20,35476,53564
Lyon,cubic_bezier_curve,20,38786,48454
Lyon,cubic_bezier_curve,20,31937,54446
Lyon,cubic_bezier_curve,20,38266,48111
Lyon,cubic_bezier_curve,20,38088,47979
Lyon,cubic_bezier_curve,20,44573,48442
Lyon,cubic_bezier_curve,20,39068,48802
Lyon,cubic_bezier_curve,20,38946,48493
Lyon,cubic_bezier_curve,20,36408,48173
Lyon,cubic_bezier_curve,20,37397,54259
Lyon,cubic_bezier_curve,20,33192,48156
Lyon,cubic_bezier_curve,20,40354,54142
Lyon,cubic_bezier_curve,20,39004,50286
Lyon,cubic_bezier_curve,20,35230,49174
Lyon,cubic_bezier_curve,20,35911,48288
Lyon,cubic_bezier_curve,20,38312,53877
Lyon,cubic_bezier_curve,20,37402,52565
Lyon,cubic_bezier_curve,20,36482,50227
Lyon,cubic_bezier_curve,20,34791,48562
Lyon,cubic_bezier_curve,20,38204,47864
Lyon,cubic_bezier_curve,20,38454,56083
Lyon,cubic_bezier_curve,20,53158,49983
Lyon,cubic_bezier_curve,20,45072,64926
Lyon,cubic_bezier_curve,20,44828,50826
Lyon,cubic_bezier_curve,20,42293,49129
Lyon,cubic_bezier_curve,20,33880,48490
Lyon,cubic_bezier_curve,20,32599,47912
Lyon,cubic_bezier_curve,20,33063,48581
Lyon,cubic_bezier_curve,20,32820,48220
Lyon,cubic_bezier_curve,20,32736,48398
Lyon,cubic_bezier_curve,20,32285,48170
Lyon,cubic_bezier_curve,20,33086,47791
Lyon,cubic_bezier_curve,20,32552,47994
Lyon,cubic_bezier_curve,20,33039,47791
Lyon,cubic_bezier_curve,20,33172,47399
Lyon,cubic_bezier_curve,20,33049,47989
Lyon,cubic_bezier_curve,20,34560,48453
Lyon,cubic_bezier_curve,20,33659,48193
Lyon,cubic_bezier_curve,20,33651,48032
Lyon,cubic_bezier_curve,20,34005,48342
Lyon,cubic_bezier_curve,20,33207,47466
Lyon,cubic_bezier_curve,20,33267,48685
Lyon,cubic_bezier_curve,20,34404,48380
Lyon,cubic_bezier_curve,20,33851,48334
Lyon,cubic_bezier_curve,20,34354,48687
Lyon,cubic_bezier_curve,20,41883,49664
Lyon,cubic_bezier_curve,20,34488,48671
Lyon,cubic_bezier_curve,20,33094,48136
Lyon,cubic_bezier_curve,20,33080,48155
Lyon,cubic_bezier_curve,20,33043,48719
Lyon,cubic_bezier_curve,20,35290,50187
Lyon,cubic_bezier_curve,20,48000,77703
Lyon,cubic_bezier_curve,20,50527,76558
Lyon,cubic_bezier_curve,20,49973,76732
Lyon,cubic_bezier_curve,20,49385,76861
Lyon,cubic_bezier_curve,20,49232,76902
Lyon,cubic_bezier_curve,20,50211,77442
Lyon,cubic_bezier_curve,20,50002,77050
Lyon,cubic_bezier_curve,20,49722,76766
Lyon,cubic_bezier_curve,20,49690,77431
Lyon,cubic_bezier_curve,20,43223,54237
Lyon,cubic_bezier_curve,20,34667,62770
Lyon,cubic_bezier_curve,20,44176,74771
Lyon,cubic_bezier_curve,20,46579,81610
Lyon,cubic_bezier_curve,20,53084,79505
Lyon,cubic_bezier_curve,20,56389,78970
Lyon,cubic_bezier_curve,20,35305,78983
